X,Y,OBJECTID,FEATURE_ID,ESITE,CODE,NAME,ABB_NAME,ADDRESS,ZIPCODE
-122.335470899123,47.6897141804504,3881,839,331870,662,Bishop Blanchet High School,Blanchet,8200 Wallingford Ave N,98103
-122.229316336267,47.498036829339,3882,1304,12261,660,Bryn Mawr Elementary School,Bryn Mawr,8212 S 118th St,98178
-122.230924886498,47.7247206390724,3883,505,168003,660,Henry David Thoreau Elementary School,Thoreau,8224 NE 138th St,98034
-122.22832568812,47.5376865192023,3884,543,191896,661,Islander Middle School,Islander,8225 SE 72nd St,98040
-122.22982054468,47.6214153011658,3885,152,988985,664,St. Thomas School,St. Thomas,8300 NE 12th St,98039
-122.16006329325,47.5259296818547,3886,6600129,744669,660,Newcastle Elementary School,Newcastle,8400 136th Ave SE,98059
-122.318493665246,47.6856591849271,3887,963,835351,660,Fairview Christian School,Fairview Christian,844 NE 78th St,98115
-122.319914639278,47.6906173755629,3888,981,12395,664,St. Catherine of Siena Parish School,St. Catherine ,8524 8th Ave NE,98115
-122.270910513099,47.5256723691795,3889,6600237,927161,664,Alan T. Sugiyama High School,Sugiyama,8601 Rainier Ave S,98118
-122.26585893092,47.5240718070617,3890,1035,530959,662,Rainier Beach High School,Rainier Beach,8815 Seward Park Ave S,98118
-122.250061303571,47.5106122602893,3891,6007217,0000000,600,Thayer Place,Thayer Place,S Thayer St and Waters Ave S,98178
-122.30098955635,47.6174846204423,3892,6007033,451305,600,Homer Harris Park,Homer Harris Park,2401 E Howell St,98122
-122.019479364789,47.5450537539931,3893,581002,0000000,581,Issaquah Highlands P&R with electrical outlets,Issaquah Highlands P&R,1755 Highlands Dr,98029
-122.178201980801,47.502304748611,3894,90038,0000000,90,Renton Highlands Neighborhood,Renton Highlands,Sunset Blvd NE & Kirkland Ave NE,98056
-122.25360744093,47.2716296144434,3895,1894,727677,390,Algona-Pacific Library,Algona - Pacific Lib,255 Ellingson Rd,98047
-122.288004194126,47.611182809717,3896,1081,443601,664,St. Therese Catholic Academy,St. Therese,900 35th Ave,98122
-122.31711116953,47.6106561768968,3897,1079,448115,663,Seattle University,Seattle U,901 12th Ave,98122
-122.387098883159,47.6948707375675,3898,1012,12287,660,North Beach Elementary School,North Beach,9018 24th Ave NW,98117
-122.217233495183,47.5716165002238,3899,548,9278,662,Mercer Island High School,Mercer Island,9100 SE 42nd St,98040
-122.218846737904,47.7598603890538,3900,245,178050,662,Bothell High School,Bothell,9130 NE 180th St,98011
-122.335330656906,47.6168745760038,3901,6600661,840697,660,Spruce Street School,Spruce Street,914 Virginia St,98101
-122.377602223615,47.6967519682223,3902,1017,831688,661,Whitman Middle School,Whitman,9201 15th Ave NW,98117
-122.217491015774,47.3183632645784,3903,47,715263,664,Green River Montessori School,Green River Montessori,922 12th St NE,98002
-122.452254750893,47.4276021249654,3904,6600619,21169,660,Chautauqua Elementary School,Chatauqua,9309 SW Cemetery Rd,98070
-122.37492529341,47.5328394323735,3905,1118,501095,660,Roxhill Elementary School,Roxhill,7740 34th Ave SW,98126
-122.307624416138,47.6984381359195,3906,977,258793,660,Sacajawea Elementary School,Sacajawea,9501 20th Ave NE,98115
-122.456868054226,47.4231433236786,3907,780,1060717,662,Vashon Island High School,Vashon Island,9600 SW 204th St,98070
-122.246510883559,47.2991784209549,3908,1441,711490,690,The Outlet Collection Seattle,The Outlet Collection Seattle,1101 SuperMall Way,98001
-122.333466142907,47.6021919676389,3909,1791,831925,60,Pioneer Bldg,Pioneer Bldg,600 1st Ave,98104
-122.021933656382,47.5361037501781,3910,2330,991032,330,Swedish Medical Center Issaquah,Swedish Medical Center Issaquah,751 NE Blakely Dr,98029
-122.311954886964,47.5792020432107,3911,2459,0000000,510,Beacon Hill Link Light Rail Station,Beacon Hill LLR Station,Beacon Ave S & S Lander St,98144
-122.259997668346,47.445512998234,3912,1328,752895,690,Parkway Plaza,Parkway Plaza,17500 Southcenter Pkwy,98188
-122.339402860752,47.6191424391628,3913,6007154,0000000,600,Denny Playfield,Denny Playfield,Denny Way & Westlake Ave N,98109
-122.17343778413,47.5937899081366,3914,170,0000000,600,Woodridge Water Tower Park,Woodridge Water Tower Park,SE 19th St,98005
-122.310561041027,47.660631679925,3915,1519,13823,480,Burke Memorial Museum,Burke Memorial Museum,15th Ave NE & NE 45th St,98195
-122.197747613902,47.587187145478,3916,128,0000000,600,Enatai Neighborhood Park,Enatai Park,108th Ave SE & SE 25th St,98004
-122.244764827058,47.3871174921576,3917,2184,615146,64,Social Security Office-Kent,Social Security Office - Kent,1019 W James St,98032
-122.339784475111,47.6343336467142,3918,1682,426908,60,Lake Union Bldg,Lake Union Bldg,1700 Westlake Ave N,98109
-122.303641437545,47.5996988294633,3919,1180,95337,600,Lavizzo Park,Lavizzo Park,Main St,98144
-122.352371875804,47.76797858752,3920,1141,134560,600,Kings Garden Incorporation,Kings Garden Incorporation,Fremont Ave N & 190th St,98133
-122.369177885461,47.5280062093943,3921,2363,520193,600,Southwest Pool,Southwest Pool,2801 SW Thistle St,98126
-122.332482798731,47.6014636435727,3922,1660,839263,60,Interurban Bldg,Interurban Bldg,2nd Ave & Yesler Way,98104
-122.337814133876,47.7052115890583,3923,1148,0000000,600,North Seattle Park,North Seattle Park,N Northgate Way & N 107th St,98133
-122.186584194081,47.6118426118009,3924,2427,115488,64,Midlakes Post Office,Midlakes Post Office,11405 NE 2nd Pl,98004
-122.189379784409,47.6090664414033,3925,132,105290,360,Red Lion Inn-Bellevue,Red Lion Inn Bellevue,11211 Main St,98004
-122.334908888235,47.6040433944236,3926,1709,832870,62,Metro Transit Accessible Services,Metro Transit Accessible Services,821 2nd Ave,98104
-122.353747706823,47.6139993031592,3927,1059,835926,64,Port of Seattle Headquarters,Port of Seattle Headquarters,Bell St & Alaskan Way,98121
-122.277891683427,47.6591719743309,3928,2722,352094,600,Laurelhurst Community Center,Laurelhurst Community Center,4554 NE 4st St,98105
-121.797650374135,47.5191028410566,3929,1934,197348,300,Mount Si Golf Course,Mount Si GC,9010 Boalch Ave SE,98065
-122.32087957342,47.3155859609403,3930,82,713062,390,Federal Way Library,Federal Way Lib,848 S 320th St,98003
-122.330510255637,47.6026508765586,3931,863,833489,62,King County Courthouse,King County Courthouse,516 3rd Ave,98104
-122.351335475207,47.5591926558531,3932,1764,0000000,630,Pier 107,Pier 107,W Marginal Way SW/SW Edmunds St,98106
-122.335185570012,47.6122172126077,3933,2162,0000000,60,Pacific Place,Pacific Place,Sixth Ave and Pine St,98101
-122.191378853452,47.6197451318535,3934,1503,106214,330,Blood Bank-Bellevue,Blood Bank - Bellevue,1021 112th Ave NE,98004
-122.197559589929,47.5792187850994,3935,6005481,0000000,600,Enatai Beach Park,Enatai Beach Park,3519 108th Ave SE,98004
-121.960105924082,47.5783026370012,3936,332,0000000,600,City Park in Fall City,City Park in Fall City,Issaquah Fall City Rd,98024
-121.87110286433,47.5364786325622,3937,6005165,0000000,600,Autumn Park,Autumn Park,7121 Autumn Ave SE,98065
-121.928599077486,47.5213118546739,3938,6002367,0000000,600,Preston Mill,Preston Mill,Preston Fall City Rd SE and SE 86th  St,98027
-122.349057052322,47.5502079079348,3939,6007195,0000000,600,West Duwamish GS: Puget Park,West Duwamish GS: Puget Park,Highland Park Way SW and W Marginal Way,98106
-122.396516415393,47.6771213534918,3940,6007006,327431,600,Webster Park,Webster Park,3017 NW 67th St,98117
-122.400944366995,47.684029674173,3941,1016,0000000,600,Sunset Hill Viewpoint Park,Sunset Hill Viewpoint Park,NW 77th St & 34th Ave NW,98117
-122.325724449055,47.6270838609731,3942,6007152,0000000,600,Summit Place,Summit Place,Belmont Ave E and Bellevue Pl E,98102
-122.236409922595,47.7243279319731,3943,498,0000000,600,Big Finn Hill Park,Big Finn Hill Park,Juanita Dr NE & NE 138th St,98034
-122.232916486457,47.5824279648113,3944,2426,192903,64,Mercer Island Post Office,Mercer Island Post Office,3040 78th Ave SE,98040
-122.313949116758,47.6358741503321,3945,829,430889,120,Lakeview Cemetery,Lakeview Cemetery,1554 15th Ave E,98112
-122.291726197228,47.7382845549059,3946,1217,93927,120,Acacia Park Cemetery,Acacia Park Cemetery,15000 Bothell WY NE,98155
-122.354532725363,47.4430670685823,3947,1258,0000000,600,Private Park,Private Park,SW Shorebrook Dr & 13th Ave SW,98166
-122.365025661652,47.5733622986063,3948,1776,471190,630,Pier 5,Pier 5,3443 Wt Marginal Way SW,98106
-122.295207801623,47.7217498720459,3949,2274,770413,530,Lake City QFC,Lake City QFC,3020 NE 127th St,98125
-122.206786875128,47.6676073793536,3950,488,0000000,600,Settlers Landing Park,Settlers Landing Park,Lake Washington Blvd NE & 10th Ave S,98033
-122.200576556341,47.6148772560866,3951,2066,113136,530,Bartell Drugs-Bellevue,Bartell Drugs-Bellevue,424 Bellevue Way NE,98004
-122.349299271516,47.3227087249132,3952,6007252,0000000,600,SW 312th Sports Courts,SW 312th Sports Courts,Dorffel Dr E and E John St,00000
-122.366081892337,47.6298678794582,3953,6007145,0000000,600,Parsons Gardens,Parsons Gardens,7th Ave W and W Highland Dr,98119
-122.344174665499,47.6217444400083,3954,1571,836070,360,Econo Lodge,Econo Lodge,325 Aurora Ave N,98109
-122.210476744735,47.5775797295962,3955,620011,187602,62,District Court-Mercer Island,District Court-Mercer Island,9611 SE 36th St,98040
-122.053154861868,47.3563339171937,3956,660132,661065,66,Station 83,83,27250 216th Ave SE,98038
-122.360296486833,47.3020269078231,3957,660023,708590,66,Station 63,63,33414 21st Ave SW,98023
-122.02224593652,47.364434554712,3958,660029,672899,66,Station 80,80,23775 SE 264th St,98038
-122.417988498752,47.6679465652136,3959,4800019,427479,480,Day Break Arts Center,Day Break,3801 West Government Way,98199
-121.921346261615,47.6944876031624,3960,660084,191,66,Station 69,69,10801 313th Ave NE,98014
-121.976634679101,47.5784400118738,3961,6002675,0000000,600,Duthie Hill Park,Duthie Hill Park,26700 SE Issaquah Fall City Rd,98027
-122.178620573998,47.7176235752818,3962,3400005,38446,340,Northshore Public Health at Totem Lake,Northshore Public Health at Totem Lake,13030 121st Way NE,98034
-122.312367522142,47.4888124036923,3963,660103,515184,66,Station 19,19,1606 S 128th ST,98168
-122.344039902645,47.467466794389,3964,660104,598194,66,Station 28 - HQ,28 - HQ,15100 8th Ave SW,98166
-122.466931479469,47.389323196688,3965,660107,406315,66,Station 56,56,10330 SW Burton Dr,98070
-122.460711135121,47.3675681269367,3966,660108,406005,66,Station 58,58,26316 99th Ave SW,98070
-122.311632748526,47.4781025401163,3967,6002849,0000000,600,Sunset Playfield,Sunset Playfield,18th Ave S and 136th St,98168
-122.19891596543,47.6775406036819,3968,469,0000000,690,Kirkland Parkplace,Kirkland Parkplace,Central Way NE & 6th St,98033
-122.228629811689,47.3689000993944,3969,1562,668969,62,District Court-Aukeen,District Court - Aukeen,1210 Central Ave S,98030
-122.289743845429,47.7546068989804,3970,1220,8646,660,Brookside Elementary School,Brookside ,17447 37th Ave NE,98155
-122.363840703571,47.7147293009612,3971,6007083,909829,600,Pipers Creek Natural Area,Pipers Creek Natural Area,600 NW 117th St,98177
-122.321704683535,47.6410784612719,3972,6007122,0000000,600,Harvard-Miller/Roanoke Annex,Harvard-Miller/Roanoke Annex,2351 Broadway E,98102
-121.976241311929,47.7411613754195,3973,6005378,0000000,600,Lake Rasmussen Park,Lake Rasmussen Park,4th Avenue NE & NE Cherry St,98019
-122.268234336699,47.4821363327322,3974,580001,1091655,580,Tukwila P&R with bicycle lockers,Tukwila P&R,13445 Interurban Ave S,98168
-122.346973108816,47.7667056142637,3975,580015,139814,580,Shoreline P&R with bicycle lockers,Shoreline P&R,18821 Aurora Ave N,98133
-122.290271766903,47.6757853601233,3976,90005,0000000,90,Wedgewood Neighborhood,Wedgewood,NE 65th St & 35th Ave NE,98115
-122.376804368747,47.6906090525539,3977,90010,0000000,90,Crown Hill Neighborhood,Crown Hill,NW 85th St & 15th Ave NW,98117
-122.263668426325,47.6821282394387,3978,90022,0000000,90,Sand Point Neighborhood,Sand Point,Sand Point Way NE & NE 74th St,98115
-122.392836893587,47.3151589639736,3979,90031,0000000,90,Twin Lakes Neighborhood,Twin Lakes,SW 320th St & 47th Ave SW,98023
-122.179302849539,47.5498115104998,3980,90041,0000000,90,Newport Hills Neighborhood,Newport Hills,SE 60th St & 119th Ave SE,98006
-122.30718876115,47.7343880061336,3981,570014,135794,570,Prince of Peace Lutheran Church P&R,Prince of Peace Lutheran Church P&R,14514 20th Ave NE,98155
-122.326389025673,47.3220879282681,3982,570018,696608,570,St Luke's Lutheran Church - Fed Way P&R,St Lukes Lutheran Church - Fed Way P&R,515 S 312th St,98003
-122.333917104586,47.4980660144764,3983,570019,935174,570,Beverly Park First Baptist Church P&R,Beverly Park First Baptist Church P&R,11659 1st Ave S,98168
-122.310239427309,47.3552313896546,3984,570029,391336,570,Redondo Heights P&R,Redondo Heights P&R,27454 Pacific Hwy S,98003
-122.341481298338,47.7748456121248,3985,570033,658454,570,Aurora Village Transit Center P&R,Aurora Village Transit Center P&R,1524 N 200th St,98133
-122.083530123822,47.7574628694886,3986,570039,160164,570,Woodinville Unitarian Universalist P&R,Woodinville Unitarian Universalist P&R,19020 NE Woodinville Duvall Rd,98072
-122.143207401756,47.6558483771831,3987,2205,0000000,420,Microsoft Corporation-Redmond West,Microsoft Corporation-Redmond West,148th Ave NE & NE 51st St,98052
-122.342155531293,47.6110760442502,3988,1860,832056,60,Terminal Sales Bldg,Terminal Sales Bldg,1st Ave & Virginia St,98101
-122.385220788168,47.6688361215627,3989,1492,772145,60,Ballard Bldg,Ballard Bldg,2208 NW Market St,98107
-122.314670366079,47.3201371874429,3990,79,0000000,690,Federal Way Center,Federal Way Center,Pacific Hwy & S 312th St,98003
-122.222987207722,47.3196771008474,3991,26,0000000,690,Auburn North Center,Auburn North Center,Auburn Way NE & 15th St NE,98002
-121.780484238277,47.4933868706701,3992,2244,25897,530,North Bend QFC,North Bend QFC,460 E North Bend Way,98045
-122.297373385051,47.7017282921946,3993,10000095,264588,664,Seattle Waldorf School - Meadowbrook Campus,Waldorf,2728 NE 100th St,98125
-122.201898388093,47.6728687134702,3994,10000096,42367,664,Leadership Preparatory Academy,Leadership Prep,308 4th Ave S,98033
-122.198994374613,47.6436248001061,3995,10000097,35752,664,Eastside Preparatory School,Eastside Prep,10613 NE 38th Pl,98033
-122.353653809143,47.6199655659336,3996,10000099,,662,The Downtown School,Downtown,160 John St,98109
-122.296483912385,47.5888645843445,3997,10000100,474042,661,Seattle School for Boys,Seattle Boys,2800 S Massachusetts St,98144
-122.285359421046,47.5749884037486,3998,10000101,473543,660,The Lake and Park School,Lake and Park,3201 Hunter Blvd S,98144
-122.313389199661,47.6696498771801,3999,10000102,336618,660,University Cooperative School,University Coop,5601 University Way NE,98105
-122.200205368245,47.5187141440675,4000,10000103,,66,Station 15,15,1404 N 30th St,98056
-122.331770074096,47.5949088333102,4001,2772,0000000,240,Lumen Field,Lumen Field,800 Occidental Ave S,98104
-122.121427708495,47.6624474246973,4002,2400012,0000000,240,Jerry Baker Memorial Velodrome,Jerry Baker Memorial Velodrome,6046 W Lake Sammamish Pkwy NE,00000
-122.331676301058,47.611775554675,4003,1895,836947,240,Seattle Convention Center,Seattle Convention Center,705 PIKE ST,98101
-122.237503206378,47.3282033636789,4004,2002,696697,240,Emerald Downs,Emerald Downs,2300 Ron Crockett Dr NW,98001
-122.332049845829,47.5932243039657,4005,2143,1055088,240,Lumen Field Event Center,Lumen Field Event Center,1000 Occidental Ave S,98134
-122.333045031901,47.5915074663245,4006,2117,443873,240,T-Mobile Park,T-Mobile Park,1250 1st Ave S,98134
-122.045376119578,47.5366293136605,4007,358,2415,660,Issaquah Valley Elementary School,Issaquah Valley,555 NW Holly St,98027
-122.362238927485,47.6701777407305,4008,903,12307,660,West Woodland Elementary School,West Woodland,5601 4th Ave NW,98107
-122.349879748152,47.6228723993741,4009,2171,441135,240,Memorial Stadium,Memorial Stadium,401 5th Ave N,98109
-122.428850246038,47.3835404867238,4010,779,406018,300,Vashon Golf Course,Vashon GC,SW 248th St,98070
-122.160806018031,47.4881059036279,4011,2771,737460,64,Renton Highlands Post Office,Renton Highlands Post Office,4301 NE 4th St,98059
-122.200586536979,47.7609413971231,4012,2702,175585,330,HealthPoint Bothell,HealthPoint Bothell,10414 Beardslee Blvd,98011
-122.18435776278,47.7160776443528,4013,2652,44178,330,Pacific Medical Totem Lake,Pacific Medical Totem Lake,12910 Totem lake Blvd,98034
-122.399413197492,47.6402469093606,4014,2667,414443,330,Swedish Clinic Magnolia,Swedish Clinic Magnolia,2450 33rd Ave W,98199
-122.300583408525,47.9493386637232,4015,2364,0000000,510,Mukilteo Station ,Mukilteo Station ,850 Front St,00000
-122.382834511008,47.8126466773577,4016,2114,0000000,510,Edmonds Ferry Terminal,Edmonds Ferry Terminal,SR 104 (Main) & Sunset,98020
-122.273729326293,47.4432006916472,4017,1343,396508,390,Valley View Library,Valley View Lib,17850 Military Rd S,98188
-122.315471538054,47.6042280230045,4018,1666,444945,62,Juvenile Court & Youth Center,Juvenile Court & Youth Center,1211 E Alder St,98122
-122.334853009056,47.6141789374727,4019,1699,434633,60,Marsh & McLennan Bldg,Marsh & McLennan Bldg,720 Olive Way,98101
-121.970390999035,47.7363288999242,4020,6005377,0000000,600,Central Park-Duvall,Central Park - Duvall,27500 NE 150th St,98019
-122.35076507856,47.6239543029243,4021,2286,454286,240,McCaw Hall,McCaw Hall,321 Mercer St,98109
-122.324294551406,47.5963011137473,4022,6600708,978954,662,Puget Sound Community School,Puget Sound Comm,660 S Dearborn St,98134
-122.251689955492,47.7370580071862,4023,242,149230,660,Arrowhead Elementary School,Arrowhead,6725 NE Arrowhead Dr,98028
-122.39672886876,47.5726907863146,4024,6600430,490868,660,West Seattle Elementary School,West Seattle,5000 SW Spokane St,98116
-122.324879704933,47.5416068694322,4025,10000025,486287,663,South Seattle College-Georgetown Campus,SSC Georgetown,6800 E Marginal Way S,98108
-122.106234958585,47.664283130784,4026,6600647,367265,663,Lake Washington Institute of Technology Redmond Campus,Lake Washington IT,6505 176th Ave NE,98052
-122.028711927644,47.5223646597607,4027,355,570012,662,Issaquah High School,Issaquah High,700 2nd Ave SE,98027
-122.345632376627,47.709454113255,4028,1159,276736,120,Washelli Cemetery,Washelli Cemetery,11111 Aurora Ave N,98133
-122.123974322504,47.6778334971673,4029,2437,359109,64,Redmond Post Office,Redmond Post Office,16135 NE 85th St,98052
-122.125851527021,47.5600816530163,4030,6005009,0000000,600,Collingwood Open Space,Collingwood Open Space,7031 148 Ave NE,00000
-122.335506087172,47.6046176963384,4031,1537,832871,64,Coast Guard 13th District,Coast Guard 13th District,915 2nd Ave,98174
-122.21839601901,47.2991023260967,4032,2026,783131,480,White River Valley Historical Society,White River Valley Hist. Soc.,9th St SE & 8th St SE,98002
-122.359222960376,47.6362879818764,4033,2730,415508,600,Queen Anne Community Center,Queen Anne Community Center,1901 1st Ave W,98119
-122.104369300661,47.3853121075544,4034,6005320,0000000,600,180th / 240th Park,180th / 240th Park,180th Ave SE and SE 240th St,98042
-122.168285094303,47.5320805003927,4035,1972,0000000,120,Newcastle Cemetery,Newcastle Cemetery,129th Ave SE & SE 79th St,98056
-122.246318894178,47.4562367949413,4036,1320,0000000,600,Christensen Greenbelt Park,Christensen Greenbelt Park,70th Ave S & Strander Blvd,98138
-122.33702122748,47.6124975507845,4037,2040,875464,530,Bartell Drugs-Downtown,Bartell Drugs-Downtown,1628 5th Ave,98101
-122.038409569509,47.5389927770909,4038,352,846594,150,Issaquah Chamber of Commerce,Issaquah CC,155 NW Gilman Blvd,98027
-122.210311180728,47.6004334889848,4039,120,0000000,600,Chism Park,Chism Beach Park,SE 15th St & 97th Pl SE,98004
-122.082040545437,47.6427573766572,4040,6002955,0000000,600,East Lake Sammamish Trail Site,East Lake Sammamish Trail Site,NE Redmond Way and Avondale Rd NE to Rainier Blvd N and NW ,98029
-122.160885707631,47.6101100476666,4041,159,103737,300,Glendale Golf & Country Club,Glendale GC & Country Club,13440 Main Street,98005
-122.376813415472,47.644941692565,4042,1943,420612,300,Interbay Golf Course,Interbay GC,W Wheeler St & 15th Ave W,98119
-122.130201596929,47.6592300983219,4043,640,0000000,600,Westside Park,Westside Park,156th Ave NE & NE 59th Pl,98052
-122.330530765422,47.6499718279002,4044,6007115,0000000,600,Sunnyside Ave N Boat Ramp,Sunnyside Ave N Boat Ramp,2301 NE Northlake Way,98103
-122.313855714908,47.5923692706388,4045,6007043,0000000,600,Lewis Park,Lewis Park,1120 15th Ave S,98144
-122.238602035515,47.637186558363,4046,2197,0000000,510,Evergreen Point Freeway Station,Evergreen Point Freeway Station,Evergreen Point Rd & SR 520,98039
-122.309820908922,47.601401370141,4047,2389,0000000,240,Langston Hughes Performing Arts Center,Langston Huges Performing Arts Center,104 17th Ave S,98122
-122.344000801901,47.5605930523981,4048,6007443,0000000,600,Terminal 108 Park,Terminal 108 Park,Diagonal Ave S off E Marginal Way S,98134
-122.132042173012,47.6384188887756,4049,1433,0000000,420,Overlake Industrial Area,Overlake Industrial Area,148th Ave NE & SH 520,98052
-122.507036982042,47.3329133364991,4050,2213,0000000,510,Tahlequah Ferry Terminal,Tahlequah Ferry Terminal,Vashon Hwy SW & SW Pohl Rd,00000
-121.760106423827,47.497323097779,4051,6002428,0000000,600,Little Si Natural Area,Little Si Natural Area,436th Ave SE and SE 114th St,98045
-122.397069001478,47.3218998995297,4052,327,0000000,600,Palisades Park,Palisades Park,5039 SW Dash Point Rd,00000
-122.104548333575,47.7100912999873,4053,6007274,0000000,600,NE Redmond Area Neighborhood Park,NE Redmond Area Neighborhood Park,176 Ave NE and NE 124 Stt,98052
-122.338025077723,47.6574564037791,4054,847,315735,661,Hamilton International Middle School,Hamilton Intl,1610 N 41st St,98103
-122.117752191976,47.480072782274,4055,750,12170,662,Liberty High School,Liberty,16655 SE 136th St,98059
-122.336052087953,47.7550182263472,4056,6600102,16164,660,Meridian Park Elementary School,Meridian Park,17077 Meridian Ave N,98133
-122.458036002444,47.4995285352272,4057,771,0000000,600,NE Vashon Park,NE Vashon Park,H L Cunliffe Rd,98070
-122.325397099005,47.6011039976297,4058,1677,841088,60,Kobe Park Bldg,Kobe Park Bldg,633 Yesler Way,98104
-122.327282139924,47.2926102615791,4059,103,711911,330,St Francis Hospital,St. Francis  Hospital,34515 9th Ave S,98003
-122.328118510646,47.601932197621,4060,1915,841087,60,Yesler Bldg,Yesler Bldg,400 Yesler Way,98104
-122.36421242885,47.5234453694467,4061,1559,501011,210,Department of Licensing-West Seattle,DOL - West Seattle,8830 25 SW,98106
-122.259535162787,47.4713797048932,4062,1274,0000000,600,Hazelnut Park,Hazelnut Park,59th Ave S & S 147th St,98168
-122.261487309528,47.680562502991,4063,2337,344679,600,Magnuson Community Center,Magnuson Community Center,7110 62nd Ave NE,98115
-122.11017368441,47.4707349941063,4064,757,593662,600,Renton Fish and Game Club,Renton Fish and Game Club,SE 144th St,98059
-122.175681664361,47.7108506551653,4065,6002815,0000000,600,Totem Lake Wetlands,Totem Lake Wetlands,39903 SE Park St,00000
-122.20491741575,47.7611984133568,4066,2219,175346,61,Bothell Municipal Court,Bothell Municipal Court,10116 NE 183rd St,98011
-122.333149767933,47.7487012406078,4067,1145,0000000,600,McCormick Park in Shoreline,McCormick Park in Shoreline,N 165th St,98133
-122.204835635572,47.3421302564952,4068,6002358,0000000,600,Mary Olson Farm,Mary Olson Farm,NE Woodinville-Duvall Rd and 188th NE,00000
-122.227429865313,47.4805586023048,4069,668,0000000,600,Earlington Park,Earlington Park,Thomas Ave SW,98057
-122.293851946494,47.5015732278547,4070,2354,734389,360,Red Lion Inn South-Seattle,Red Lion Inn South Seattle,11244 Tukwila Intl Blvd,98168
-122.108180496496,47.5179966150905,4071,343,201149,600,Cougar Mountain Community Park,Cougar Mountain Community Park,166th Way SE,98006
-122.1335219026,47.5286446857897,4072,6005115,0000000,600,Gleneagles Park,Gleneagles Park,West Lake Sammamish Pkwy and 182nd Ave SE,00000
-122.242570239959,47.3830969461973,4073,427,0000000,600,Milwaukee Playfield,Milwaukee Playfield,W Smith St & Naden Ave,98032
-122.209634229222,47.6319163372561,4074,145,736002,600,Northwest Community Center (Park),Northwest Community Center (Park),NE 24th St,98004
-122.292577602603,47.6617321637655,4075,1684,348484,330,Lakeview Medical Dental Center,Lakeview Medical Dental Center,3216 NE 45th Pl,98105
-122.107578796753,47.6625232808851,4076,6002590,0000000,600,Marymoor Bellevue Ballfield Complex,Marymoor Bellevue Ballfield Complex,176th Ave NE and NE 65th St,98052
-122.310733652126,47.6410683849235,4077,2728,430253,600,Montlake Community Center,Montlake CC,1618 E Calhoun St,98112
-122.165677086888,47.4497305146852,4078,741,0000000,600,Renton Park,Renton Park,130th Ave SE & SE 172nd St,98058
-122.36661726268,47.5715337633738,4079,570096,0000000,570,SW Spokane St P&R,SW Spokane St P&R,3599 26th Ave SW,98126
-122.333052693685,47.6084200275881,4080,1653,834663,60,IBM Office Bldg,IBM Office Bldg,1200 5th Ave,98101
-122.358658714062,47.5396092318084,4081,890,479979,660,Sanislo Elementary School,Sanislo,1812 SW Myrtle St,98106
-122.365598538347,47.6405159394934,4082,1042,835401,660,Coe Elementary School,Coe,2424 7th Ave W,98119
-122.312256187655,47.3632296563892,4083,448,387264,660,Woodmont K-8 School,Woodmont K-8,26454 16th Ave S,98198
-122.305300860537,47.6215993017475,4084,941,447925,661,Meany Middle School,Meany,301 21st Ave E,98112
-122.295910931095,47.5380926953595,4085,1179,461331,660,Kimball Elementary School,Kimball ,7201 Beacon Ave S,98108
-122.123513674818,47.5022246660885,4086,6004995,0000000,600,May Valley 164th Natural Area,May Valley 164th Natural Area,164th Ave SE and SE May Valley Rd,98059
-122.148679761257,47.5968573409228,4087,2260,119911,530,Bel-East QFC,Bel-East QFC,1510 145th Pl SE,98007
-122.340473864777,47.6144955718071,4088,1724,0000000,360,Nendels Inn,Nendel's Inn,5th Ave & Lenora,98121
-122.1350452747,47.5990147590131,4089,198,0000000,600,Lake Hills Greenbelt Park,Lake Hills Greenbelt Park,156th Ave SE & SE 16th St,98008
-121.872247157558,47.5298876714106,4090,763,2946642,390,Snoqualmie Library,Snoqualmie Lib,7824 Center Blvd SE,98065
-121.824058405745,47.5294432719928,4091,6005075,0000000,600,Sandy Cove Park,Sandy Cove Park,7970 Fall Ave SE,98065
-122.280157182267,47.3373401468715,4092,6,0000000,600,Camelot Park,Camelot Park,40th Pl S & S 296th St,98001
-122.309556127365,47.6082277796962,4093,2764,439221,63,Capital Hill DSHS,Capital Hill DSHS,1700 E Cherry St,98122
-122.289144483101,47.5602835598176,4094,2745,458153,63,Department of Services for the Blind,Services for the Blind,3411 S Alaska St,98118
-122.038196430832,47.5301560998975,4095,2742,0000000,63,State Salmon Hatchery,State Salmon Hatchery,125 W Sunset Way,98027
-122.199824142089,47.761206923996,4096,2766,175583,64,Bothell Post Office,Bothell Post Office,10500 Beardslee Blvd,98011
-122.320938790099,47.6187828642488,4097,2767,453983,64,Broadway Post Office,Broadway Post Office,101 Broadway Ave E,98102
-122.309552352198,47.6080173819368,4098,2656,0000000,330,Polyclinic-Cardiology,Polyclinic-Cardiology,550 17th Ave,98122
-122.311214222419,47.6064871519311,4099,2662,448514,330,Swedish Clinic Central Seattle,Swedish Clinic Central Seattle,1600 E Jefferson St,98122
-122.38642936767,47.572959425489,4100,2670,470933,330,Swedish West Seattle Primary Care,Swedish West Seattle,3400 California Ave SW,98116
-122.348444675501,47.6153352277815,4101,2671,832972,330,UW Clinic Belltown,UW Clinic Belltown,2505 2nd Ave,98121
